discount rate 0,discount rate 1,discount rate 2,A.0_ID flood wave shape,A.1_Bmax,A.1_pfail,A.1_Brate,A.2_Bmax,A.2_pfail,A.2_Brate,A.3_Bmax,A.3_pfail,A.3_Brate,A.4_Bmax,A.4_pfail,A.4_Brate,A.5_Bmax,A.5_pfail,A.5_Brate,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,policy_name
1.0,0.0,0.0,59,177.79997221705574,0.4523710905746987,1.0,265.24837661876506,0.4918671839426259,1.0,259.81807415158914,0.066097822983843,0.0,197.2329067009401,0.5177391076096309,1.0,250.8002614573737,0.6266789215624736,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,3,5,4,3,0,0,1,0,0,0,5,5,scenario_5,policy_729,dikesnet,333614259.9453117,30518832.761027623,30700000.0,policy_729
0.0,1.0,2.0,56,88.94371249814412,0.4199386610896389,1.0,146.04073656435395,0.594710567648668,1.0,61.69192576323024,0.1501769790823206,1.0,126.22580588848274,0.6122357670468133,0.0,213.64786135390892,0.4517392165781554,1.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3,0,0,0,0,1,4,2,0,0,0,0,0,4,5,0,scenario_1,policy_730,dikesnet,646082.1803890239,22167818.198803753,182600000.0,policy_730
2.0,1.0,1.0,61,170.15827558293674,0.2991216406253392,1.0,115.78975535059163,0.959846769361842,1.0,144.25353841372117,0.0809312703459713,2.0,176.85772908174306,0.3839733946141132,1.0,275.1652389403406,0.3397437911850972,1.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3,0,0,0,0,1,4,2,0,0,0,0,0,4,5,0,scenario_2,policy_730,dikesnet,0.0,22167818.198803753,182600000.0,policy_730
1.0,0.0,1.0,58,264.830387795446,0.1876476193862079,1.0,156.89714316621036,0.9352932819705124,1.0,225.75562755879147,0.0324703838121146,1.0,168.99337531540922,0.5949670642485965,1.0,231.4922817597655,0.4727037730072599,1.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3,0,0,0,0,1,4,2,0,0,0,0,0,4,5,0,scenario_3,policy_730,dikesnet,0.0,22167818.198803753,182600000.0,policy_730
2.0,1.0,1.0,92,59.92425911288652,0.1456031763026122,2.0,225.88750188396207,0.7764663619024178,1.0,152.73514468652436,0.1306212911082276,1.0,216.77794605479065,0.4046754645021818,1.0,49.78858471670392,0.247421868493569,1.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3,0,0,0,0,1,4,2,0,0,0,0,0,4,5,0,scenario_4,policy_730,dikesnet,22505674.667169593,22167818.198803753,182600000.0,policy_730
1.0,0.0,0.0,59,177.79997221705574,0.4523710905746987,1.0,265.24837661876506,0.4918671839426259,1.0,259.81807415158914,0.066097822983843,0.0,197.2329067009401,0.5177391076096309,1.0,250.8002614573737,0.6266789215624736,1.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3,0,0,0,0,1,4,2,0,0,0,0,0,4,5,0,scenario_5,policy_730,dikesnet,0.0,22167818.198803753,182600000.0,policy_730
0.0,1.0,2.0,56,88.94371249814412,0.4199386610896389,1.0,146.04073656435395,0.594710567648668,1.0,61.69192576323024,0.1501769790823206,1.0,126.22580588848274,0.6122357670468133,0.0,213.64786135390892,0.4517392165781554,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,7,2,7,2,0,0,1,0,0,6,6,6,scenario_1,policy_731,dikesnet,4588411.639552816,28488618.508469995,61400000.0,policy_731
2.0,1.0,1.0,61,170.15827558293674,0.2991216406253392,1.0,115.78975535059163,0.959846769361842,1.0,144.25353841372117,0.0809312703459713,2.0,176.85772908174306,0.3839733946141132,1.0,275.1652389403406,0.3397437911850972,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,7,2,7,2,0,0,1,0,0,6,6,6,scenario_2,policy_731,dikesnet,0.0,28488618.508469995,61400000.0,policy_731
1.0,0.0,1.0,58,264.830387795446,0.1876476193862079,1.0,156.89714316621036,0.9352932819705124,1.0,225.75562755879147,0.0324703838121146,1.0,168.99337531540922,0.5949670642485965,1.0,231.4922817597655,0.4727037730072599,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,7,2,7,2,0,0,1,0,0,6,6,6,scenario_3,policy_731,dikesnet,0.0,28488618.508469995,61400000.0,policy_731
2.0,1.0,1.0,92,59.92425911288652,0.1456031763026122,2.0,225.88750188396207,0.7764663619024178,1.0,152.73514468652436,0.1306212911082276,1.0,216.77794605479065,0.4046754645021818,1.0,49.78858471670392,0.247421868493569,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,7,2,7,2,0,0,1,0,0,6,6,6,scenario_4,policy_731,dikesnet,27225809.299332228,28488618.508469995,61400000.0,policy_731
1.0,0.0,0.0,59,177.79997221705574,0.4523710905746987,1.0,265.24837661876506,0.4918671839426259,1.0,259.81807415158914,0.066097822983843,0.0,197.2329067009401,0.5177391076096309,1.0,250.8002614573737,0.6266789215624736,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,7,2,7,2,0,0,1,0,0,6,6,6,scenario_5,policy_731,dikesnet,49555206.786641024,28488618.508469995,61400000.0,policy_731
0.0,1.0,2.0,56,88.94371249814412,0.4199386610896389,1.0,146.04073656435395,0.594710567648668,1.0,61.69192576323024,0.1501769790823206,1.0,126.22580588848274,0.6122357670468133,0.0,213.64786135390892,0.4517392165781554,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,5,4,0,0,0,0,0,1,6,5,scenario_1,policy_732,dikesnet,5778991.869995501,26403379.542306438,0.0,policy_732
2.0,1.0,1.0,61,170.15827558293674,0.2991216406253392,1.0,115.78975535059163,0.959846769361842,1.0,144.25353841372117,0.0809312703459713,2.0,176.85772908174306,0.3839733946141132,1.0,275.1652389403406,0.3397437911850972,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,5,4,0,0,0,0,0,1,6,5,scenario_2,policy_732,dikesnet,5064083.097687921,26403379.542306438,0.0,policy_732
1.0,0.0,1.0,58,264.830387795446,0.1876476193862079,1.0,156.89714316621036,0.9352932819705124,1.0,225.75562755879147,0.0324703838121146,1.0,168.99337531540922,0.5949670642485965,1.0,231.4922817597655,0.4727037730072599,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,5,4,0,0,0,0,0,1,6,5,scenario_3,policy_732,dikesnet,0.0,26403379.542306438,0.0,policy_732
2.0,1.0,1.0,92,59.92425911288652,0.1456031763026122,2.0,225.88750188396207,0.7764663619024178,1.0,152.73514468652436,0.1306212911082276,1.0,216.77794605479065,0.4046754645021818,1.0,49.78858471670392,0.247421868493569,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,5,4,0,0,0,0,0,1,6,5,scenario_4,policy_732,dikesnet,71504638.47246921,26403379.542306438,0.0,policy_732
1.0,0.0,0.0,59,177.79997221705574,0.4523710905746987,1.0,265.24837661876506,0.4918671839426259,1.0,259.81807415158914,0.066097822983843,0.0,197.2329067009401,0.5177391076096309,1.0,250.8002614573737,0.6266789215624736,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,5,4,0,0,0,0,0,1,6,5,scenario_5,policy_732,dikesnet,402901546.1261688,26403379.542306438,0.0,policy_732
0.0,1.0,2.0,56,88.94371249814412,0.4199386610896389,1.0,146.04073656435395,0.594710567648668,1.0,61.69192576323024,0.1501769790823206,1.0,126.22580588848274,0.6122357670468133,0.0,213.64786135390892,0.4517392165781554,1.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,2,2,5,0,0,0,1,0,0,7,1,6,scenario_1,policy_733,dikesnet,21989202.648442708,6320800.309666242,92100000.0,policy_733
2.0,1.0,1.0,61,170.15827558293674,0.2991216406253392,1.0,115.78975535059163,0.959846769361842,1.0,144.25353841372117,0.0809312703459713,2.0,176.85772908174306,0.3839733946141132,1.0,275.1652389403406,0.3397437911850972,1.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,2,2,5,0,0,0,1,0,0,7,1,6,scenario_2,policy_733,dikesnet,29496049.352448173,6320800.309666242,92100000.0,policy_733
1.0,0.0,1.0,58,264.830387795446,0.1876476193862079,1.0,156.89714316621036,0.9352932819705124,1.0,225.75562755879147,0.0324703838121146,1.0,168.99337531540922,0.5949670642485965,1.0,231.4922817597655,0.4727037730072599,1.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,2,2,5,0,0,0,1,0,0,7,1,6,scenario_3,policy_733,dikesnet,65967393.393612415,6320800.309666242,92100000.0,policy_733
2.0,1.0,1.0,92,59.92425911288652,0.1456031763026122,2.0,225.88750188396207,0.7764663619024178,1.0,152.73514468652436,0.1306212911082276,1.0,216.77794605479065,0.4046754645021818,1.0,49.78858471670392,0.247421868493569,1.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,2,2,5,0,0,0,1,0,0,7,1,6,scenario_4,policy_733,dikesnet,39981716.39412507,6320800.309666242,92100000.0,policy_733
1.0,0.0,0.0,59,177.79997221705574,0.4523710905746987,1.0,265.24837661876506,0.4918671839426259,1.0,259.81807415158914,0.066097822983843,0.0,197.2329067009401,0.5177391076096309,1.0,250.8002614573737,0.6266789215624736,1.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,2,2,5,0,0,0,1,0,0,7,1,6,scenario_5,policy_733,dikesnet,963464931.1834276,6320800.309666242,92100000.0,policy_733
0.0,1.0,2.0,56,88.94371249814412,0.4199386610896389,1.0,146.04073656435395,0.594710567648668,1.0,61.69192576323024,0.1501769790823206,1.0,126.22580588848274,0.6122357670468133,0.0,213.64786135390892,0.4517392165781554,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,4,4,0,0,1,0,0,0,7,4,scenario_1,policy_734,dikesnet,4826417.701904254,32724179.85197268,0.0,policy_734
2.0,1.0,1.0,61,170.15827558293674,0.2991216406253392,1.0,115.78975535059163,0.959846769361842,1.0,144.25353841372117,0.0809312703459713,2.0,176.85772908174306,0.3839733946141132,1.0,275.1652389403406,0.3397437911850972,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,4,4,0,0,1,0,0,0,7,4,scenario_2,policy_734,dikesnet,0.0,32724179.85197268,0.0,policy_734
1.0,0.0,1.0,58,264.830387795446,0.1876476193862079,1.0,156.89714316621036,0.9352932819705124,1.0,225.75562755879147,0.0324703838121146,1.0,168.99337531540922,0.5949670642485965,1.0,231.4922817597655,0.4727037730072599,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,4,4,0,0,1,0,0,0,7,4,scenario_3,policy_734,dikesnet,0.0,32724179.85197268,0.0,policy_734
2.0,1.0,1.0,92,59.92425911288652,0.1456031763026122,2.0,225.88750188396207,0.7764663619024178,1.0,152.73514468652436,0.1306212911082276,1.0,216.77794605479065,0.4046754645021818,1.0,49.78858471670392,0.247421868493569,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,4,4,0,0,1,0,0,0,7,4,scenario_4,policy_734,dikesnet,28539323.123951487,32724179.85197268,0.0,policy_734
1.0,0.0,0.0,59,177.79997221705574,0.4523710905746987,1.0,265.24837661876506,0.4918671839426259,1.0,259.81807415158914,0.066097822983843,0.0,197.2329067009401,0.5177391076096309,1.0,250.8002614573737,0.6266789215624736,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,4,4,0,0,1,0,0,0,7,4,scenario_5,policy_734,dikesnet,402208176.5765226,32724179.85197268,0.0,policy_734
0.0,1.0,2.0,56,88.94371249814412,0.4199386610896389,1.0,146.04073656435395,0.594710567648668,1.0,61.69192576323024,0.1501769790823206,1.0,126.22580588848274,0.6122357670468133,0.0,213.64786135390892,0.4517392165781554,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,7,4,4,0,0,0,0,0,0,2,4,scenario_1,policy_735,dikesnet,5431155.359871422,26403379.542306438,121200000.0,policy_735
2.0,1.0,1.0,61,170.15827558293674,0.2991216406253392,1.0,115.78975535059163,0.959846769361842,1.0,144.25353841372117,0.0809312703459713,2.0,176.85772908174306,0.3839733946141132,1.0,275.1652389403406,0.3397437911850972,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,7,4,4,0,0,0,0,0,0,2,4,scenario_2,policy_735,dikesnet,0.0,26403379.542306438,121200000.0,policy_735
1.0,0.0,1.0,58,264.830387795446,0.1876476193862079,1.0,156.89714316621036,0.9352932819705124,1.0,225.75562755879147,0.0324703838121146,1.0,168.99337531540922,0.5949670642485965,1.0,231.4922817597655,0.4727037730072599,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,7,4,4,0,0,0,0,0,0,2,4,scenario_3,policy_735,dikesnet,0.0,26403379.542306438,121200000.0,policy_735
2.0,1.0,1.0,92,59.92425911288652,0.1456031763026122,2.0,225.88750188396207,0.7764663619024178,1.0,152.73514468652436,0.1306212911082276,1.0,216.77794605479065,0.4046754645021818,1.0,49.78858471670392,0.247421868493569,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,7,4,4,0,0,0,0,0,0,2,4,scenario_4,policy_735,dikesnet,23448238.696661543,26403379.542306438,121200000.0,policy_735
1.0,0.0,0.0,59,177.79997221705574,0.4523710905746987,1.0,265.24837661876506,0.4918671839426259,1.0,259.81807415158914,0.066097822983843,0.0,197.2329067009401,0.5177391076096309,1.0,250.8002614573737,0.6266789215624736,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,7,4,4,0,0,0,0,0,0,2,4,scenario_5,policy_735,dikesnet,17413762.884674817,26403379.542306438,121200000.0,policy_735
0.0,1.0,2.0,56,88.94371249814412,0.4199386610896389,1.0,146.04073656435395,0.594710567648668,1.0,61.69192576323024,0.1501769790823206,1.0,126.22580588848274,0.6122357670468133,0.0,213.64786135390892,0.4517392165781554,1.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,1,7,1,0,0,1,0,0,7,6,6,scenario_1,policy_736,dikesnet,4232186.645429493,26620087.93698693,92100000.0,policy_736
2.0,1.0,1.0,61,170.15827558293674,0.2991216406253392,1.0,115.78975535059163,0.959846769361842,1.0,144.25353841372117,0.0809312703459713,2.0,176.85772908174306,0.3839733946141132,1.0,275.1652389403406,0.3397437911850972,1.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,1,7,1,0,0,1,0,0,7,6,6,scenario_2,policy_736,dikesnet,0.0,26620087.93698693,92100000.0,policy_736
1.0,0.0,1.0,58,264.830387795446,0.1876476193862079,1.0,156.89714316621036,0.9352932819705124,1.0,225.75562755879147,0.0324703838121146,1.0,168.99337531540922,0.5949670642485965,1.0,231.4922817597655,0.4727037730072599,1.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,1,7,1,0,0,1,0,0,7,6,6,scenario_3,policy_736,dikesnet,0.0,26620087.93698693,92100000.0,policy_736
2.0,1.0,1.0,92,59.92425911288652,0.1456031763026122,2.0,225.88750188396207,0.7764663619024178,1.0,152.73514468652436,0.1306212911082276,1.0,216.77794605479065,0.4046754645021818,1.0,49.78858471670392,0.247421868493569,1.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,1,7,1,0,0,1,0,0,7,6,6,scenario_4,policy_736,dikesnet,18713973.473943498,26620087.93698693,92100000.0,policy_736
1.0,0.0,0.0,59,177.79997221705574,0.4523710905746987,1.0,265.24837661876506,0.4918671839426259,1.0,259.81807415158914,0.066097822983843,0.0,197.2329067009401,0.5177391076096309,1.0,250.8002614573737,0.6266789215624736,1.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,1,7,1,0,0,1,0,0,7,6,6,scenario_5,policy_736,dikesnet,22536945.58566589,26620087.93698693,92100000.0,policy_736
0.0,1.0,2.0,56,88.94371249814412,0.4199386610896389,1.0,146.04073656435395,0.594710567648668,1.0,61.69192576323024,0.1501769790823206,1.0,126.22580588848274,0.6122357670468133,0.0,213.64786135390892,0.4517392165781554,1.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,6,5,3,scenario_1,policy_737,dikesnet,24331009.798074197,0.0,92100000.0,policy_737
2.0,1.0,1.0,61,170.15827558293674,0.2991216406253392,1.0,115.78975535059163,0.959846769361842,1.0,144.25353841372117,0.0809312703459713,2.0,176.85772908174306,0.3839733946141132,1.0,275.1652389403406,0.3397437911850972,1.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,6,5,3,scenario_2,policy_737,dikesnet,34463632.55985618,0.0,92100000.0,policy_737
1.0,0.0,1.0,58,264.830387795446,0.1876476193862079,1.0,156.89714316621036,0.9352932819705124,1.0,225.75562755879147,0.0324703838121146,1.0,168.99337531540922,0.5949670642485965,1.0,231.4922817597655,0.4727037730072599,1.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,6,5,3,scenario_3,policy_737,dikesnet,65967393.393612415,0.0,92100000.0,policy_737
2.0,1.0,1.0,92,59.92425911288652,0.1456031763026122,2.0,225.88750188396207,0.7764663619024178,1.0,152.73514468652436,0.1306212911082276,1.0,216.77794605479065,0.4046754645021818,1.0,49.78858471670392,0.247421868493569,1.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,6,5,3,scenario_4,policy_737,dikesnet,84795120.66957724,0.0,92100000.0,policy_737
1.0,0.0,0.0,59,177.79997221705574,0.4523710905746987,1.0,265.24837661876506,0.4918671839426259,1.0,259.81807415158914,0.066097822983843,0.0,197.2329067009401,0.5177391076096309,1.0,250.8002614573737,0.6266789215624736,1.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,6,5,3,scenario_5,policy_737,dikesnet,964411197.5912259,0.0,92100000.0,policy_737
0.0,1.0,2.0,56,88.94371249814412,0.4199386610896389,1.0,146.04073656435395,0.594710567648668,1.0,61.69192576323024,0.1501769790823206,1.0,126.22580588848274,0.6122357670468133,0.0,213.64786135390892,0.4517392165781554,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,6,0,0,0,0,0,0,6,6,3,scenario_1,policy_738,dikesnet,1425256334.19064,0.0,30700000.0,policy_738
2.0,1.0,1.0,61,170.15827558293674,0.2991216406253392,1.0,115.78975535059163,0.959846769361842,1.0,144.25353841372117,0.0809312703459713,2.0,176.85772908174306,0.3839733946141132,1.0,275.1652389403406,0.3397437911850972,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,6,0,0,0,0,0,0,6,6,3,scenario_2,policy_738,dikesnet,1350057349.1143656,0.0,30700000.0,policy_738
1.0,0.0,1.0,58,264.830387795446,0.1876476193862079,1.0,156.89714316621036,0.9352932819705124,1.0,225.75562755879147,0.0324703838121146,1.0,168.99337531540922,0.5949670642485965,1.0,231.4922817597655,0.4727037730072599,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,6,0,0,0,0,0,0,6,6,3,scenario_3,policy_738,dikesnet,399502559.0120196,0.0,30700000.0,policy_738
2.0,1.0,1.0,92,59.92425911288652,0.1456031763026122,2.0,225.88750188396207,0.7764663619024178,1.0,152.73514468652436,0.1306212911082276,1.0,216.77794605479065,0.4046754645021818,1.0,49.78858471670392,0.247421868493569,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,6,0,0,0,0,0,0,6,6,3,scenario_4,policy_738,dikesnet,743986323.6542603,0.0,30700000.0,policy_738
1.0,0.0,0.0,59,177.79997221705574,0.4523710905746987,1.0,265.24837661876506,0.4918671839426259,1.0,259.81807415158914,0.066097822983843,0.0,197.2329067009401,0.5177391076096309,1.0,250.8002614573737,0.6266789215624736,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,6,0,0,0,0,0,0,6,6,3,scenario_5,policy_738,dikesnet,2577115529.678558,0.0,30700000.0,policy_738
0.0,1.0,2.0,56,88.94371249814412,0.4199386610896389,1.0,146.04073656435395,0.594710567648668,1.0,61.69192576323024,0.1501769790823206,1.0,126.22580588848274,0.6122357670468133,0.0,213.64786135390892,0.4517392165781554,1.0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,6,5,5,0,0,0,0,0,0,5,5,0,scenario_1,policy_739,dikesnet,9598926.93810118,0.0,213300000.0,policy_739
2.0,1.0,1.0,61,170.15827558293674,0.2991216406253392,1.0,115.78975535059163,0.959846769361842,1.0,144.25353841372117,0.0809312703459713,2.0,176.85772908174306,0.3839733946141132,1.0,275.1652389403406,0.3397437911850972,1.0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,6,5,5,0,0,0,0,0,0,5,5,0,scenario_2,policy_739,dikesnet,3409088.914210429,0.0,213300000.0,policy_739
1.0,0.0,1.0,58,264.830387795446,0.1876476193862079,1.0,156.89714316621036,0.9352932819705124,1.0,225.75562755879147,0.0324703838121146,1.0,168.99337531540922,0.5949670642485965,1.0,231.4922817597655,0.4727037730072599,1.0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,6,5,5,0,0,0,0,0,0,5,5,0,scenario_3,policy_739,dikesnet,15042815.114702038,0.0,213300000.0,policy_739
2.0,1.0,1.0,92,59.92425911288652,0.1456031763026122,2.0,225.88750188396207,0.7764663619024178,1.0,152.73514468652436,0.1306212911082276,1.0,216.77794605479065,0.4046754645021818,1.0,49.78858471670392,0.247421868493569,1.0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,6,5,5,0,0,0,0,0,0,5,5,0,scenario_4,policy_739,dikesnet,33539163.552265134,0.0,213300000.0,policy_739
1.0,0.0,0.0,59,177.79997221705574,0.4523710905746987,1.0,265.24837661876506,0.4918671839426259,1.0,259.81807415158914,0.066097822983843,0.0,197.2329067009401,0.5177391076096309,1.0,250.8002614573737,0.6266789215624736,1.0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,6,5,5,0,0,0,0,0,0,5,5,0,scenario_5,policy_739,dikesnet,404671992.45886344,0.0,213300000.0,policy_739
0.0,1.0,2.0,56,88.94371249814412,0.4199386610896389,1.0,146.04073656435395,0.594710567648668,1.0,61.69192576323024,0.1501769790823206,1.0,126.22580588848274,0.6122357670468133,0.0,213.64786135390892,0.4517392165781554,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,6,1,2,0,0,0,0,0,0,1,0,3,scenario_1,policy_740,dikesnet,166068239.79295176,0.0,61400000.0,policy_740
2.0,1.0,1.0,61,170.15827558293674,0.2991216406253392,1.0,115.78975535059163,0.959846769361842,1.0,144.25353841372117,0.0809312703459713,2.0,176.85772908174306,0.3839733946141132,1.0,275.1652389403406,0.3397437911850972,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,6,1,2,0,0,0,0,0,0,1,0,3,scenario_2,policy_740,dikesnet,326873865.4953828,0.0,61400000.0,policy_740
1.0,0.0,1.0,58,264.830387795446,0.1876476193862079,1.0,156.89714316621036,0.9352932819705124,1.0,225.75562755879147,0.0324703838121146,1.0,168.99337531540922,0.5949670642485965,1.0,231.4922817597655,0.4727037730072599,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,6,1,2,0,0,0,0,0,0,1,0,3,scenario_3,policy_740,dikesnet,399502371.4003066,0.0,61400000.0,policy_740
2.0,1.0,1.0,92,59.92425911288652,0.1456031763026122,2.0,225.88750188396207,0.7764663619024178,1.0,152.73514468652436,0.1306212911082276,1.0,216.77794605479065,0.4046754645021818,1.0,49.78858471670392,0.247421868493569,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,6,1,2,0,0,0,0,0,0,1,0,3,scenario_4,policy_740,dikesnet,369428879.53053164,0.0,61400000.0,policy_740
1.0,0.0,0.0,59,177.79997221705574,0.4523710905746987,1.0,265.24837661876506,0.4918671839426259,1.0,259.81807415158914,0.066097822983843,0.0,197.2329067009401,0.5177391076096309,1.0,250.8002614573737,0.6266789215624736,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,6,1,2,0,0,0,0,0,0,1,0,3,scenario_5,policy_740,dikesnet,2152592753.8809204,0.0,61400000.0,policy_740
0.0,1.0,2.0,56,88.94371249814412,0.4199386610896389,1.0,146.04073656435395,0.594710567648668,1.0,61.69192576323024,0.1501769790823206,1.0,126.22580588848274,0.6122357670468133,0.0,213.64786135390892,0.4517392165781554,1.0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,5,6,5,scenario_1,policy_741,dikesnet,3973113.922430716,0.0,334500000.0,policy_741
2.0,1.0,1.0,61,170.15827558293674,0.2991216406253392,1.0,115.78975535059163,0.959846769361842,1.0,144.25353841372117,0.0809312703459713,2.0,176.85772908174306,0.3839733946141132,1.0,275.1652389403406,0.3397437911850972,1.0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,5,6,5,scenario_2,policy_741,dikesnet,0.0,0.0,334500000.0,policy_741
1.0,0.0,1.0,58,264.830387795446,0.1876476193862079,1.0,156.89714316621036,0.9352932819705124,1.0,225.75562755879147,0.0324703838121146,1.0,168.99337531540922,0.5949670642485965,1.0,231.4922817597655,0.4727037730072599,1.0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,5,6,5,scenario_3,policy_741,dikesnet,0.0,0.0,334500000.0,policy_741
2.0,1.0,1.0,92,59.92425911288652,0.1456031763026122,2.0,225.88750188396207,0.7764663619024178,1.0,152.73514468652436,0.1306212911082276,1.0,216.77794605479065,0.4046754645021818,1.0,49.78858471670392,0.247421868493569,1.0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,5,6,5,scenario_4,policy_741,dikesnet,22810283.106993195,0.0,334500000.0,policy_741
